"Year","EEZ","EZnm","EEZ.alt","Partgrp","Grp","Flag","Days","ALBc","BETc","YFTc"
2012,"TO","Tonga","TO","Tonga","FFA","TO",559.998,20,10,140
2012,"TO","Tonga","TO","Tonga","FFA","TW",1401,699.507,113.358,310.844
2012,"TV","Tuvalu","TV","Tuvalu","FFA","CK",11.252,2.918064,1.108786,0.409487
2012,"TV","Tuvalu","TV","Tuvalu","FFA","CN",6.93,0,1.622,0.216
2012,"TV","Tuvalu","TV","Tuvalu","FFA","FJ",1527,548.315468,187.950598,269.425659
2012,"TV","Tuvalu","TV","Tuvalu","FFA","JP",122.5,56.564986,29.512998,47.990002
2012,"TV","Tuvalu","TV","Tuvalu","FFA","KI",105.773,17.106327,49.077648,18.785922
2012,"TV","Tuvalu","TV","Tuvalu","FFA","KR",145.125,18.905,55.084,46.854
2012,"TV","Tuvalu","TV","Tuvalu","FFA","TV",615.545,234.393108,236.323268,206.228354
2012,"TV","Tuvalu","TV","Tuvalu","FFA","TW",23,0.086,8.988,0.677
2012,"TV","Tuvalu","TV","Tuvalu","FFA","US",6.607,0.833343,5.123968,1.235982
2012,"TV","Tuvalu","TV","Tuvalu","FFA","VU",534.705,51.356286,139.191232,62.831276
2012,"TW","Taiwan","TW","Taiwan","Other","TW",3406.25,291.5,304.5,3491.5
2012,"VN","Vietnam","VN","Vietnam","Other","VN",20290,15,3761,12456
2012,"VU","Vanuatu","VU","Vanuatu","FFA","CN",5123.307,2819.309,71.965,725.39
2012,"VU","Vanuatu","VU","Vanuatu","FFA","FJ",1389,700.518085,21.707086,222.972418
2012,"VU","Vanuatu","VU","Vanuatu","FFA","SB",411.018,0,0,0
2012,"VU","Vanuatu","VU","Vanuatu","FFA","TW",914,392.016,46.598,216.009
2012,"VU","Vanuatu","VU","Vanuatu","FFA","VU",1294.488,374.143358,49.152716,215.793287
2012,"WS","Samoa","WS","Samoa","FFA","WS",4594.769,2038,54,234
2013,"AS","American Samoa","AS","American Samoa","US Zones","US",3046.051,1768.722074,210.189751,349.768762
2013,"AU","Australia","AU","Australia","FFA","AU",5298.833,757.03234,483.614995,1332.514903
2013,"CK","Cook Islands","CK","Cook Islands","FFA","CK",1876.434,1222.532287,165.535841,292.971708
2013,"CK","Cook Islands","CK","Cook Islands","FFA","CN",2159.364,2223.155,134.557,285.88
2013,"CK","Cook Islands","CK","Cook Islands","FFA","FJ",238,79.991724,29.437221,31.551212
2013,"CK","Cook Islands","CK","Cook Islands","FFA","FM",687.385,573.272,42.885,62.9
2013,"CK","Cook Islands","CK","Cook Islands","FFA","KI",140.158,28.748164,13.984907,27.561126
2013,"CK","Cook Islands","CK","Cook Islands","FFA","TW",2,0.065,0.577,0.204
2013,"CK","Cook Islands","CK","Cook Islands","FFA","US",503.315,267.100737,150.45805,57.199728
2013,"CK","Cook Islands","CK","Cook Islands","FFA","VU",3025.604,1590.153,72.575,160.663
2013,"CN","China","CN","Other","Other","JP",2.404,0.187968,0,0.929986
2013,"FJ","Fiji","FJ","Fiji","FFA","CN",557.96,352.352,25.199,40.86
2013,"FJ","Fiji","FJ","Fiji","FFA","FJ",9166,3719.880965,214.660152,826.140003
2013,"FJ","Fiji","FJ","Fiji","FFA","KR",68.485,38.404,2.5,9.045
2013,"FJ","Fiji","FJ","Fiji","FFA","TW",6,2.52,0.384,0.579
2013,"FJ","Fiji","FJ","Fiji","FFA","VU",87.311,49.28692,7.057848,16.471996
2013,"FM","FSM","FM","FSM","FFA","CN",2.978,0,0.42,1.732
2013,"FM","FSM","FM","FSM","FFA","FM",205.227,2.697848,138.383137,63.824902
2013,"FM","FSM","FM","FSM","FFA","JP",3262.087,97.58601,1122.888987,645.427012
2013,"FM","FSM","FM","FSM","FFA","TW",1725,4.218,579.626,235.926
2013,"H4","HS4","HS","High Seas","High Seas","CK",9.633,0.033403,0.711576,0.350792
2013,"H4","HS4","HS","High Seas","High Seas","CN",22.835,5.638,3.089,2.473
2013,"H4","HS4","HS","High Seas","High Seas","FJ",261,70.173151,38.603914,33.093554
2013,"H4","HS4","HS","High Seas","High Seas","KI",12.143,0.030024,5.580897,1.3656
2013,"H4","HS4","HS","High Seas","High Seas","KR",76.425,5.461,38.67,17.016
2013,"H4","HS4","HS","High Seas","High Seas","TV",8.59,0.091226,0.998833,0.283637
2013,"H4","HS4","HS","High Seas","High Seas","TW",157,82.714,17.863,33.974
2013,"H4","HS4","HS","High Seas","High Seas","VU",359.538,202.769341,57.764855,97.688099
2013,"H5","HS5","HS","High Seas","High Seas","CK",117.516,11.807395,25.46393,8.694599
2013,"H5","HS5","HS","High Seas","High Seas","CN",119.137,14.127,30.064,12.231
2013,"H5","HS5","HS","High Seas","High Seas","FJ",137,8.808262,22.909724,16.422241
2013,"H5","HS5","HS","High Seas","High Seas","FM",58.643,45.174895,16.968704,24.185982
2013,"H5","HS5","HS","High Seas","High Seas","JP",75.162,1.264826,28.670833,21.477776
2013,"H5","HS5","HS","High Seas","High Seas","KI",168.195,3.129613,111.171161,33.639802
2013,"H5","HS5","HS","High Seas","High Seas","KR",347.387,18.592,244.48,54.017
2013,"H5","HS5","HS","High Seas","High Seas","TW",197,24.023,43.326,21.967
2013,"H5","HS5","HS","High Seas","High Seas","US",129.038,99.936283,28.063557,14.592237
2013,"H5","HS5","HS","High Seas","High Seas","VU",83.909,16.433589,10.371679,13.267113
2013,"HW","Hawaii","US","US Zones","US Zones","US",4576.033,87.992461,1501.698047,292.349629
2013,"I1","Int1","HS","High Seas","High Seas","BZ",1,0,0,0.05
2013,"I1","Int1","HS","High Seas","High Seas","JP",1464.518,5.909727,1065.534447,170.101309
2013,"I1","Int1","HS","High Seas","High Seas","TW",17948.319,0.23,1160.9318,4761.792772
2013,"I2","Int2","HS","High Seas","High Seas","CK",53.858,15.263168,5.606648,11.170181
2013,"I2","Int2","HS","High Seas","High Seas","CN",371.311,76.519,39.126,71.663
2013,"I2","Int2","HS","High Seas","High Seas","FJ",955,218.048357,109.568144,146.2703
2013,"I2","Int2","HS","High Seas","High Seas","FM",4.376,0,2.869471,3.090015
2013,"I2","Int2","HS","High Seas","High Seas","JP",484.973,6.137368,131.576342,490.265403
2013,"I2","Int2","HS","High Seas","High Seas","KI",31.885,0.02014,7.071801,1.785786
2013,"I2","Int2","HS","High Seas","High Seas","KR",296.767,16.546,81.28,196.622
2013,"I2","Int2","HS","High Seas","High Seas","SB",1.999,0,0,0
2013,"I2","Int2","HS","High Seas","High Seas","TV",30.027,9.727779,3.944304,1.352002
2013,"I2","Int2","HS","High Seas","High Seas","TW",646,5453.711,75.958,107.968
2013,"I2","Int2","HS","High Seas","High Seas","VU",1288.357,571.296559,171.036126,310.348892
2013,"I3","Int3","HS","High Seas","High Seas","CN",222.39,105.458,38.8,15.997
2013,"I3","Int3","HS","High Seas","High Seas","FJ",243,168.372939,9.54544,11.298724
2013,"I3","Int3","HS","High Seas","High Seas","FM",48.136,4.40093,30.474644,3.852967
2013,"I3","Int3","HS","High Seas","High Seas","JP",5030.315,3011.458164,517.541617,804.311233
2013,"I3","Int3","HS","High Seas","High Seas","KR",8.933,2.45,1.564,0.331
2013,"I3","Int3","HS","High Seas","High Seas","MH",2.974,0,0.589038,0.102051
2013,"I3","Int3","HS","High Seas","High Seas","NC",16.603,17.17834,0.636617,3.202541
2013,"I3","Int3","HS","High Seas","High Seas","TW",7692.137,55.283,497.5422,2040.768331
2013,"I4","Int4","HS","High Seas","High Seas","BZ",880.991,7,106.2475,9.9595
2013,"I4","Int4","HS","High Seas","High Seas","CN",11700.906,0,2508.490107,310.79857
2013,"I4","Int4","HS","High Seas","High Seas","FJ",621,212.787799,88.920875,45.44811
2013,"I4","Int4","HS","High Seas","High Seas","FM",99.712,34.54978,36.116487,20.582242
2013,"I4","Int4","HS","High Seas","High Seas","JP",2103.561,296.99043,1106.597736,466.32481
2013,"I4","Int4","HS","High Seas","High Seas","KI",11.541,0,2.551075,0.288127
2013,"I4","Int4","HS","High Seas","High Seas","KR",8734.31,384.796494,4876.579564,1717.015
2013,"I4","Int4","HS","High Seas","High Seas","MH",11.896,0.014403,2.479662,0.582067
2013,"I4","Int4","HS","High Seas","High Seas","TV",45.419,0.076021,24.912194,3.621098
2013,"I4","Int4","HS","High Seas","High Seas","TW",7493.967,1.867,2169.121,296.6745
2013,"I4","Int4","HS","High Seas","High Seas","US",66.957,4.190413,24.490552,1.479387
2013,"I4","Int4","HS","High Seas","High Seas","VU",246.435,78.005547,73.838231,42.938345
2013,"I5","Int5","HS","High Seas","High Seas","BZ",880.991,7,106.2475,9.9595
2013,"I5","Int5","HS","High Seas","High Seas","CN",11700.906,0,2508.490107,310.79857
2013,"I5","Int5","HS","High Seas","High Seas","FJ",115,42.305417,41.370695,4.160388
2013,"I5","Int5","HS","High Seas","High Seas","JP",635.706,24.09643,439.693492,105.853551
2013,"I5","Int5","HS","High Seas","High Seas","KI",153.613,0.174178,92.548173,4.647045
2013,"I5","Int5","HS","High Seas","High Seas","KR",8734.31,384.796494,4876.579564,1717.015
2013,"I5","Int5","HS","High Seas","High Seas","PF",11.672,17.161002,1.868141,1.420681
2013,"I5","Int5","HS","High Seas","High Seas","SB",20.995,0,0,0
2013,"I5","Int5","HS","High Seas","High Seas","TV",2.143,0,0.206281,0.147071
2013,"I5","Int5","HS","High Seas","High Seas","TW",7492.967,0.592,2168.412,297.3365
2013,"I5","Int5","HS","High Seas","High Seas","US",3210.842,73.64437,973.994149,171.51955
2013,"I5","Int5","HS","High Seas","High Seas","VU",1236.156,243.071985,413.429584,88.336738
2013,"I6","Int6","HS","High Seas","High Seas","CN",144,102.713,35.658,17.623
2013,"I6","Int6","HS","High Seas","High Seas","FJ",4,0.713633,0.146958,0.049656
2013,"I6","Int6","HS","High Seas","High Seas","JP",38258.47,14453.035709,5799.841046,3004.998015
2013,"I6","Int6","HS","High Seas","High Seas","NC",2.209,0.581502,0,0.381667
2013,"I6","Int6","HS","High Seas","High Seas","TW",2855.701,3278.882029,217.5,973.56
2013,"I6","Int6","HS","High Seas","High Seas","US",5311.046,68.829712,1496.481688,148.7958
2013,"I6","Int6","HS","High Seas","High Seas","VU",1353.98,2786.380915,395.676485,60.103483
2013,"I7","Int7","HS","High Seas","High Seas","AU",43.967,15.96766,5.38501,8.485097
2013,"I7","Int7","HS","High Seas","High Seas","CK",1.133,0.039293,0.047757,0.037586
2013,"I7","Int7","HS","High Seas","High Seas","CN",1329.088,12013.426483,0,0
2013,"I7","Int7","HS","High Seas","High Seas","ES",1155,3,23,2
2013,"I7","Int7","HS","High Seas","High Seas","FJ",1045,771.176014,31.352995,20.393964
2013,"I7","Int7","HS","High Seas","High Seas","JP",2962.376,1149.959326,365.846553,163.14095
2013,"I7","Int7","HS","High Seas","High Seas","NC",1.12,0.922117,0,0
2013,"I7","Int7","HS","High Seas","High Seas","NZ",4.846,0.029074,0,0
2013,"I7","Int7","HS","High Seas","High Seas","PT",218.75,67,106,2
2013,"I7","Int7","HS","High Seas","High Seas","SB",12,0,0,0
2013,"I7","Int7","HS","High Seas","High Seas","TO",3.72,0.061807,0.09417,0.178851
2013,"I7","Int7","HS","High Seas","High Seas","TW",1811.542,3296.368036,7.213,4.161
2013,"I7","Int7","HS","High Seas","High Seas","US",8.133,3.240906,0.288642,0.439272
2013,"I7","Int7","HS","High Seas","High Seas","VU",1399.739,2750.427107,185.523279,46.95806
2013,"I8","Int8","HS","High Seas","High Seas","CK",3,0.94302,0.035818,0.020044
2013,"I8","Int8","HS","High Seas","High Seas","CN",864.738,433.027,10.417,63.103
2013,"I8","Int8","HS","High Seas","High Seas","FJ",711,325.277362,5.136767,52.962103
2013,"I8","Int8","HS","High Seas","High Seas","SB",15.996,0,0,0
2013,"I8","Int8","HS","High Seas","High Seas","TW",49,25.951,1.247,5.462
2013,"I8","Int8","HS","High Seas","High Seas","VU",219.314,179.06181,4.566839,39.677415
2013,"I9","Int9","HS","High Seas","High Seas","CN",688.018,397.541,42.007,42.14
2013,"I9","Int9","HS","High Seas","High Seas","FJ",730,455.089545,17.494401,33.709182
2013,"I9","Int9","HS","High Seas","High Seas","FM",8.055,15.872395,0.269693,0.546794
2013,"I9","Int9","HS","High Seas","High Seas","VU",59.314,23.556148,2.135921,3.395854
2013,"ID","Indonesia","HS","Indonesia","Other","ID",29650,0,4513,19207
2013,"ID","Indonesia","HS","Indonesia","Other","TW",177,0,20.016,46.267
2013,"IW","Misc International Waters","IW","Misc International Waters","Misc International Waters","CN",1,0.5,0.02,0.05
2013,"JP","Japan","JP","Other","Other","JP",5142.922,1098.60005,1850.401978,816.969994
2013,"JT","Johnston","US","US Zones","US Zones","US",379.129,60.343045,90.466513,19.5563
2013,"KI","Kiribati","KI","Kiribati","FFA","CN",6270.594,225.031,3803.636,654.387
2013,"KI","Kiribati","KI","Kiribati","FFA","FJ",921,29.09441,205.014511,149.923469
2013,"KI","Kiribati","KI","Kiribati","FFA","FM",2.815,0,0.249593,0.717596
2013,"KI","Kiribati","KI","Kiribati","FFA","JP",360.899,7.57499,204.163025,70.600012
2013,"KI","Kiribati","KI","Kiribati","FFA","KI",592.142,3.292602,345.899472,97.838051
2013,"KI","Kiribati","KI","Kiribati","FFA","KR",4951.749,186.808,2532.731,1122.665
2013,"KI","Kiribati","KI","Kiribati","FFA","TW",2740,350.538,1053.83,394.906
2013,"KI","Kiribati","KI","Kiribati","FFA","VU",318.918,25.536996,201.906294,54.170884
2013,"MH","Marshall Islands","MH","Marshall Islands","FFA","CN",4586.786,96.649,1174.547,891.371
2013,"MH","Marshall Islands","MH","Marshall Islands","FFA","FM",3342.327,74.032065,1001.783709,670.299443
2013,"MH","Marshall Islands","MH","Marshall Islands","FFA","JP",30.991,2.873008,12.725004,14.148978
2013,"MH","Marshall Islands","MH","Marshall Islands","FFA","MH",292.456,6.985597,76.931298,46.315883
2013,"MH","Marshall Islands","MH","Marshall Islands","FFA","TW",404,20.5,101.215,54.584
2013,"NC","New Caledonia","NC","New Caledonia","French","NC",2444.944,1713.318042,50.363383,527.415792
2013,"NR","Nauru","NR","Nauru","FFA","CN",184.663,15.628,27.55,58.397
2013,"NR","Nauru","NR","Nauru","FFA","JP",71.98,0.316986,18.481012,41.693981
2013,"NU","Niue","NU","Niue","FFA","CK",90.806,84.922826,5.886026,19.775831
2013,"NU","Niue","NU","Niue","FFA","FJ",347,276.926621,7.78598,22.382326
2013,"NZ","New Zealand","NZ","New Zealand","FFA","NZ",3111.379,301.970926,109,1
2013,"PF","French Polynesia","PF","French Polynesia","French","PF",8788.595,3494.838998,785.131859,613.579319
2013,"PG","PNG","PG","PNG","FFA","CN",7.942,0.687,0.08,1.085
2013,"PG","PNG","PG","PNG","FFA","PG",2296.881,261,32,1041
2013,"PG","PNG","PG","PNG","FFA","TW",28,2.185,0.907,13.062
2013,"PH","Philippines","PH","Philippines","Other","PH",280,30,167,27
2013,"PH","Philippines","PH","Philippines","Other","TW",663.667,0,145,649.55
2013,"PW","Palau","PW","Palau","FFA","BZ",35,0,4.505,1.031
2013,"PW","Palau","PW","Palau","FFA","JP",2673.252,81.985023,806.046016,154.665989
2013,"PW","Palau","PW","Palau","FFA","TW",7014,0,1234.134,615.944
2013,"PY","Palmyra","US","US Zones","US Zones","US",78.756,0,16.869051,5.299334
2013,"SB","Solomon Islands","SB","Solomon Islands","FFA","CK",89.562,18.458622,4.712402,12.979259
2013,"SB","Solomon Islands","SB","Solomon Islands","FFA","CN",5943.959,2905.326,156.954,909.252
2013,"SB","Solomon Islands","SB","Solomon Islands","FFA","FJ",3392,1784.122278,101.234419,505.49615
2013,"SB","Solomon Islands","SB","Solomon Islands","FFA","JP",2109.409,563.255992,208.978996,1692.338014
2013,"SB","Solomon Islands","SB","Solomon Islands","FFA","KI",35.785,4.605278,1.949648,7.730401
2013,"SB","Solomon Islands","SB","Solomon Islands","FFA","KR",939.929,96.14,143.997,855.738
2013,"SB","Solomon Islands","SB","Solomon Islands","FFA","SB",338.914,0,0,0
2013,"SB","Solomon Islands","SB","Solomon Islands","FFA","TW",6463,2427.891,510.159,2217.686
2013,"SB","Solomon Islands","SB","Solomon Islands","FFA","VU",2331.006,1282.50221,128.791191,464.285463
2013,"TK","Tokelau","TK","Tokelau","FFA","KI",2.563,0,1.242867,0.144064
2013,"TO","Tonga","TO","Tonga","FFA","CN",278.98,155.421,13.095,43.171
2013,"TO","Tonga","TO","Tonga","FFA","FJ",242,123.120726,8.609603,25.873288
2013,"TO","Tonga","TO","Tonga","FFA","TO",289.381,12.938193,6.90583,125.821149
2013,"TO","Tonga","TO","Tonga","FFA","TW",2699,1179.078,178.314,452.682
2013,"TV","Tuvalu","TV","Tuvalu","FFA","CN",10.921,3.28,1.019,1.703
2013,"TV","Tuvalu","TV","Tuvalu","FFA","FJ",497,192.230789,54.256702,94.430207
2013,"TV","Tuvalu","TV","Tuvalu","FFA","KR",75.433,21.006,19.619,26.536
2013,"TV","Tuvalu","TV","Tuvalu","FFA","TV",437.902,159.104974,89.938387,108.59619
2013,"TV","Tuvalu","TV","Tuvalu","FFA","TW",111,86.535,15.856,23.906
2013,"TV","Tuvalu","TV","Tuvalu","FFA","VU",3056.174,1028.963,247.854,286.99
2013,"TW","Taiwan","TW","Taiwan","Other","TW",2196.25,650.5,362.5,1622.5
2013,"VN","Vietnam","VN","Vietnam","Other","VN",20535,251,2260,13917
2013,"VU","Vanuatu","VU","Vanuatu","FFA","CN",8131.122,5035.522,117.782,903.285
2013,"VU","Vanuatu","VU","Vanuatu","FFA","FJ",1695,1082.880008,31.951498,183.395168
2013,"VU","Vanuatu","VU","Vanuatu","FFA","SB",119.97,0,0,0
2013,"VU","Vanuatu","VU","Vanuatu","FFA","TW",861,459.349,38.368,127.54
2013,"VU","Vanuatu","VU","Vanuatu","FFA","VU",1111.462,245.555,16.473,82.705
2013,"WK","Wake Island","US","US Zones","US Zones","JP",7.266,3.560067,0,0.443986
2013,"WS","Samoa","WS","Samoa","FFA","WS",2804.152,1642,36,330
2014,"AS","American Samoa","AS","American Samoa","US Zones","US",3005.235,1377.416255,272.01941,424.766963
2014,"AU","Australia","AU","Australia","FFA","AU",5364.277,728.063226,484.231524,1674.754358
2014,"CK","Cook Islands","CK","Cook Islands","FFA","CK",1701,1073.209206,171.274468,456.263534
2014,"CK","Cook Islands","CK","Cook Islands","FFA","CN",3204.216,3186.016,379.645,1292.515
2014,"CK","Cook Islands","CK","Cook Islands","FFA","FJ",2.354,0.250535,0.414057,1.058389
2014,"CK","Cook Islands","CK","Cook Islands","FFA","FM",406.22,174.048,39.03,76.182
2014,"CK","Cook Islands","CK","Cook Islands","FFA","US",70.389,40.269263,9.653027,1.274886
2014,"CK","Cook Islands","CK","Cook Islands","FFA","VU",12.911,9.515038,0.942085,2.837176
2014,"FJ","Fiji","FJ","Fiji","FFA","CN",398.4,202.486,13.254,101.007
2014,"FJ","Fiji","FJ","Fiji","FFA","FJ",9489.68,4281.024807,336.305371,2469.395578
2014,"FJ","Fiji","FJ","Fiji","FFA","TW",3,0.93,0.02,1.41
2014,"FM","FSM","FM","FSM","FFA","CN",782.786,87.956,390.538,257.124
2014,"FM","FSM","FM","FSM","FFA","FM",1243.838,56.772837,649.437788,412.186669
2014,"FM","FSM","FM","FSM","FFA","JP",4915.969,92.707986,2846.956017,1066.382007
2014,"FM","FSM","FM","FSM","FFA","TW",1727,16.854,717.429,334.124
2014,"H4","HS4","HS","High Seas","High Seas","CN",141.142,35.329,30.515,69.002
2014,"H4","HS4","HS","High Seas","High Seas","FJ",187.784,20.190678,73.018245,44.815678
2014,"H4","HS4","HS","High Seas","High Seas","KI",28.756,0.147552,7.760747,1.608946
2014,"H4","HS4","HS","High Seas","High Seas","KR",528.73,45.135,351.304,181.189
2014,"H4","HS4","HS","High Seas","High Seas","SB",14.736,0.940635,12.875603,3.352126
2014,"H4","HS4","HS","High Seas","High Seas","TV",48.047,1.06267,9.603853,1.179366
2014,"H4","HS4","HS","High Seas","High Seas","TW",415,65.689,165.854,136.274
2014,"H4","HS4","HS","High Seas","High Seas","VU",301.762,11.860712,123.476066,91.298463
2014,"H5","HS5","HS","High Seas","High Seas","CN",906.91,44.79,399.076,101.393
2014,"H5","HS5","HS","High Seas","High Seas","FJ",621.657,361.283867,184.408879,304.378677
2014,"H5","HS5","HS","High Seas","High Seas","JP",53.58,0.37419,40.111548,31.481371
2014,"H5","HS5","HS","High Seas","High Seas","KI",68.419,0.422958,19.493658,10.211592
2014,"H5","HS5","HS","High Seas","High Seas","KR",968.182,20.312,777.454,231.538
2014,"H5","HS5","HS","High Seas","High Seas","SB",287.112,60.887532,202.560734,58.430171
2014,"H5","HS5","HS","High Seas","High Seas","TV",1.961,0,0.301422,0.065405
2014,"H5","HS5","HS","High Seas","High Seas","TW",396,16.01,232.064,58.28
2014,"H5","HS5","HS","High Seas","High Seas","US",131.454,20.314482,35.938516,27.362871
2014,"H5","HS5","HS","High Seas","High Seas","VU",312.244,9.597695,135.803067,55.410584
2014,"HW","Hawaii","US","US Zones","US Zones","US",5052.722,31.114135,1567.250279,174.263742
2014,"I1","Int1","HS","High Seas","High Seas","JP",1083.431,4.212561,1079.184218,132.281383
2014,"I1","Int1","HS","High Seas","High Seas","SB",8.349,0.030698,0,3.299726
2014,"I1","Int1","HS","High Seas","High Seas","TW",12102.458,0.095,0,4670.624638
2014,"I2","Int2","HS","High Seas","High Seas","CN",1095.099,254.919,364.915,382.285
2014,"I2","Int2","HS","High Seas","High Seas","FJ",700.659,162.228096,125.211624,176.17145
2014,"I2","Int2","HS","High Seas","High Seas","FM",344.328,192.34138,178.265419,184.788016
